person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length
26,78000,Rent,4,Debtconsolidation,A,12000,7.14,0,0.15,N,2
25,31500,Mortgage,NULL,Education,A,8250,7.51,0,0.26,N,4
28,78000,Own,12,Medical,A,5250,5.79,0,0.07,N,10
25,130000,Mortgage,5,Homeimprovement,A,3000,5.42,0,0.02,N,2
23,84996,Mortgage,5,Medical,B,5000,10.95,0,0.06,N,3
24,90000,Mortgage,7,Medical,A,15000,8.49,0,0.17,N,3
24,90000,Rent,8,Homeimprovement,B,10000,NULL,0,0.11,N,2
38,60000,Rent,0,Homeimprovement,C,6000,13.57,0,0.1,Y,15
23,68700,Rent,2,Venture,C,7000,12.53,0,0.1,N,4
35,63600,Rent,3,Education,B,12000,11.49,0,0.19,N,8
23,50000,Rent,0,Venture,,5000,12.98,1,0.14,,3
34,158000,Mortgage,2,Venture,C,12000,NULL,1,0.08,N,8
34,48000,Mortgage,10,Debtconsolidation,A,9000,7.14,0,0.19,N,6
28,44000,Rent,9,Venture,C,1000,14.17,1,0.02,N,9
29,76000,Rent,2,Debtconsolidation,A,3000,NULL,0,0.04,N,5
42,13200,Rent,4,Debtconsolidation,C,2500,NULL,1,0.19,Y,14
24,51600,Rent,1,Homeimprovement,C,3000,12.68,0,0.06,Y,4
24,25000,Rent,NULL,Venture,C,2400,13.8,0,0.1,Y,4
24,38000,Mortgage,8,Personal,B,5000,10,0,0.13,N,3
22,60000,Mortgage,6,Personal,C,12000,13.99,0,0.2,Y,3
21,78000,Rent,2,Debtconsolidation,D,10000,15.57,1,0.13,Y,4
29,87000,Rent,1,Homeimprovement,B,15000,10.59,0,0.17,N,6
35,123000,Rent,2,Homeimprovement,E,25000,17.19,1,0.2,N,6
28,39000,Rent,0,Personal,A,6000,8.63,0,0.15,N,7
33,56100,Own,13,Homeimprovement,A,16000,6.03,0,0.29,N,8
22,54996,Mortgage,3,Education,B,5000,10.75,0,0.09,N,3
28,159000,Rent,5,Personal,D,6000,15.95,1,0.04,N,10
24,92000,Mortgage,8,Venture,B,11000,10.99,0,0.12,N,3
24,40000,Rent,6,Medical,C,12000,13.49,0,0.3,N,2
23,65000,Mortgage,7,Education,A,4000,7.75,0,0.06,N,2
21,65000,Mortgage,2,Venture,B,8400,11.86,0,0.13,N,4
27,42504,Rent,2,Personal,B,7200,10.59,0,0.17,N,9
29,79894,Mortgage,7,Venture,D,20000,14.96,0,0.25,Y,10
22,27800,Rent,3,Medical,A,6800,8.49,0,0.24,N,3
50,45600,Mortgage,NULL,Personal,A,5000,7.9,0,0.11,N,16
27,66240,Rent,7,Medical,A,5000,5.79,0,0.08,N,9
26,60000,Own,8,Venture,A,9800,NULL,0,0.16,N,4
36,74000,Rent,10,Education,D,3600,15.62,1,0.05,Y,12
27,30000,Rent,3,Personal,A,13000,7.88,1,0.43,N,10
24,14400,Own,5,Personal,A,6000,7.49,1,0.42,N,3
22,36996,Rent,3,Venture,B,5000,9.99,0,0.14,N,3
22,70000,Rent,0,Education,B,6000,11.89,0,0.09,N,2
22,19200,Rent,3,Medical,C,2850,15.27,0,0.15,Y,4
23,48000,Rent,1,Debtconsolidation,A,10000,7.29,0,0.21,N,2
22,22000,Mortgage,6,Education,B,7000,11.71,0,0.32,N,2
31,29000,Rent,14,Homeimprovement,C,15075,NULL,1,0.52,N,7
28,20000,Rent,4,Medical,B,8000,12.42,1,0.4,N,8
24,36000,Rent,0,Education,C,3000,13.92,0,0.08,Y,3
27,38000,Rent,12,Venture,A,7000,7.66,0,0.18,N,6
37,65379,Mortgage,5,Personal,B,10000,10.39,0,0.15,N,13
34,50000,Rent,5,Homeimprovement,,8000,NULL,0,0.28,N,2
45,60000,Rent,4,Education,B,25000,9.99,1,0.42,N,14
28,30000,Mortgage,NULL,Venture,A,6000,6.03,0,0.2,N,8
34,120000,Rent,7,Venture,C,20000,13.8,0,0.17,N,7
28,52828,Mortgage,6,Medical,A,14500,7.29,0,0.27,N,7
24,36000,Rent,5,Venture,D,6000,14.96,0,0.17,N,3
23,33204,Rent,7,Education,C,2250,12.73,NULL,NULL,N,4
22,NULL,,2,Education,D,5000,10.99,0,0.05,N,4
22,71000,Rent,5,Medical,C,3000,14.65,0,0.04,N,4
27,24000,Rent,0,Medical,A,10000,7.68,1,0.42,N,9
25,80004,Rent,5,Homeimprovement,B,10000,9.62,0,0.12,N,4
26,45760,Rent,8,Debtconsolidation,C,11500,11.78,0,0.25,N,4
26,75000,Rent,2,Personal,C,16000,13.35,0,0.21,Y,2
37,58000,Rent,9,Venture,B,18200,10.99,1,0.31,N,17
24,76000,Rent,6,Homeimprovement,B,16000,10.99,0,0.21,N,3
22,34500,Rent,3,Education,D,12000,14.84,1,0.35,Y,2
33,51000,Mortgage,2,Education,A,1200,9.63,1,0.02,N,7
27,50000,Rent,0,Education,A,8000,7.9,0,0.16,N,8
26,46999,Rent,2,Venture,B,10000,10.99,0,0.21,N,3
24,30000,Rent,0,Personal,A,3600,7.49,0,0.12,N,4
22,32000,Rent,0,Personal,D,7875,14.91,1,0.25,N,2
22,37212,Rent,6,Debtconsolidation,E,20000,16.69,1,0.54,N,3
23,70000,Mortgage,4,Personal,B,25000,10.59,0,0.36,N,3
39,80000,Own,0,Medical,C,5000,11.22,0,0.06,N,13
31,40800,Rent,6,Personal,A,9000,NULL,0,0.22,N,6
23,78000,Mortgage,5,Education,B,5000,11.71,0,0.06,N,2
34,98000,Own,19,Education,B,16000,10.99,0,0.16,N,5
23,30000,Mortgage,7,Homeimprovement,A,2200,NULL,1,0.07,N,3
33,68500,Rent,6,Homeimprovement,B,8000,10.62,0,0.12,N,6
27,235000,Mortgage,5,Venture,C,28000,15.96,0,0.12,N,5
22,46200,Rent,0,Venture,A,10000,7.29,0,0.22,N,3
24,105018,Mortgage,8,Homeimprovement,D,28000,15.62,0,0.27,Y,4
24,35000,Rent,8,Personal,A,4250,6.99,0,0.12,N,2
41,70800,Mortgage,25,Personal,,3000,NULL,1,0.06,,14
23,44000,Rent,2,Medical,D,12000,NULL,1,0.27,N,4
26,28000,Rent,10,Medical,D,13000,16.29,1,0.46,Y,3
30,41000,Rent,7,Venture,A,9600,NULL,0,0.23,N,9
22,74500,Mortgage,6,Debtconsolidation,D,7500,13.17,1,0.1,N,2
31,95000,Mortgage,1,Homeimprovement,C,13200,12.99,0,0.14,Y,8
22,60000,Mortgage,1,Medical,B,6750,10.99,0,0.11,N,4
32,85000,Mortgage,1,Education,C,7500,10.78,0,0.09,Y,10
22,62000,Own,NULL,Education,A,4000,6.76,0,0.06,N,4
31,260000,Mortgage,14,Venture,A,18000,8.94,0,0.07,N,9
23,36000,Own,2,Medical,C,12000,12.53,0,0.33,N,2
33,38400,Own,1,Education,D,8000,15.58,0,0.21,Y,7
28,48000,Rent,4,Education,A,5000,7.29,0,0.1,N,8
27,36000,Rent,0,Debtconsolidation,C,8000,13.85,1,0.22,Y,6
25,100000,Own,2,Homeimprovement,A,15000,6.17,0,0.15,N,4
24,60000,Rent,4,Medical,A,10000,6.54,0,0.17,N,2
39,55000,Rent,2,Education,C,6000,12.99,0,0.11,N,13
22,54800,Own,7,Education,A,8000,NULL,0,0.15,N,2
38,75000,Mortgage,19,Venture,A,9100,6.03,0,0.12,N,13
22,55000,Rent,6,Debtconsolidation,,3200,NULL,1,0.09,N,7
44,29088,Rent,3,Debtconsolidation,B,7200,11.71,0,0.25,N,17
23,50960,Rent,7,Venture,D,1800,16.02,0,0.04,N,2
29,39000,Rent,2,Personal,E,3000,16.7,1,0.08,Y,7
26,97333,Own,3,Homeimprovement,A,10000,5.99,0,0.1,N,2
31,115000,Mortgage,15,Medical,B,10000,12.42,0,0.09,N,6
28,70000,Rent,0,Medical,B,13000,12.18,0,0.19,N,7
39,60000,Mortgage,20,Medical,A,7000,7.68,0,0.12,N,15
23,60000,Mortgage,7,Debtconsolidation,A,15000,7.9,0,0.25,N,3
34,19200,Rent,18,Venture,A,5000,6.99,1,0.26,N,7
30,54000,Mortgage,14,Education,B,14500,10.65,0,0.27,N,9
29,41000,Own,6,Medical,B,5000,11.99,0,0.12,N,5
23,110000,Mortgage,7,Personal,D,9600,NULL,0,0.09,Y,2
22,49600,Mortgage,4,Venture,D,10000,14.96,0,0.2,Y,3
27,65000,Rent,9,Personal,A,4000,6.99,0,0.06,N,5
25,63900,Rent,1,Venture,A,8000,6.03,0,0.13,N,2
29,201000,Mortgage,0,Venture,B,18000,11.83,0,0.09,N,10
33,40000,Mortgage,12,Personal,A,3200,5.42,0,0.08,N,8
24,92000,Rent,8,Medical,B,24500,11.46,0,0.27,N,4
26,100000,Rent,6,Medical,A,8000,6.54,0,0.08,N,3
30,22000,Mortgage,1,Education,B,5375,12.21,0,0.24,N,9
23,50000,Rent,0,Education,A,10000,6.92,0,0.2,N,2
25,35000,Own,3,Education,C,3600,13.43,0,0.1,N,3
NULL,42000,,5,Venture,D,5600,7.9,0,0.08,N,3
35,66000,Mortgage,4,Education,A,3000,6.03,0,0.05,N,10
29,40000,Other,2,Debtconsolidation,E,15000,16.63,1,0.38,Y,10
24,20160,Rent,3,Medical,C,1500,13.35,0,0.07,N,4
32,52020,Mortgage,5,Medical,C,15000,11.03,1,0.25,N,6
22,17720,Rent,6,Homeimprovement,B,5000,9.62,1,0.28,N,4
26,50000,Mortgage,10,Medical,C,13000,11.97,0,0.26,Y,3
31,65800,Rent,15,Debtconsolidation,A,25000,7.51,1,0.38,N,9
27,57500,Rent,0,Medical,A,5000,NULL,0,0.09,N,6
22,75000,Mortgage,4,Medical,A,9000,6.99,0,0.12,N,2
33,98000,Rent,2,Homeimprovement,A,20000,6.91,0,0.2,N,7
31,67200,Mortgage,2,Personal,A,10000,6.03,0,0.15,N,7
35,38000,Mortgage,5,Homeimprovement,A,5000,6.62,0,0.13,N,7
24,34132,Rent,0,Education,B,12000,10.62,1,0.35,N,3
28,32400,Mortgage,NULL,Personal,B,2500,8.88,1,0.08,N,8
22,30000,Own,6,Education,A,2500,7.29,0,0.08,N,3
32,68800,Mortgage,13,Education,A,4800,NULL,0,0.07,N,6
26,59000,Mortgage,4,Education,B,3500,10.99,0,0.06,N,2
24,60000,Mortgage,2,Medical,B,12000,9.99,0,0.2,N,2
39,61020,Mortgage,4,Debtconsolidation,D,9975,13.99,1,0.16,N,11
22,42000,Rent,4,Debtconsolidation,C,4800,14.35,0,0.11,N,4
29,104000,Mortgage,7,Debtconsolidation,A,35000,7.49,0,0.34,N,8
25,38340,Rent,9,Medical,B,NULL,11.49,0,0.14,,3
30,35600,Rent,0,Education,D,8000,14.59,1,0.22,N,9
34,30000,Rent,0,Medical,B,4000,9.63,0,0.13,N,6
24,65000,Rent,0,Debtconsolidation,B,7000,11.83,0,0.11,N,2
37,30000,Rent,8,Venture,B,12000,12.42,1,0.4,N,15
24,105000,Mortgage,5,Personal,D,12000,16.29,0,0.11,N,2
36,23004,Rent,0,Personal,B,9450,10.37,1,0.41,N,13
25,33280,Rent,1,Personal,B,5500,NULL,0,0.17,N,2
25,170000,Mortgage,2,Education,A,20000,7.49,0,0.12,N,2
21,110000,Mortgage,5,Debtconsolidation,A,10000,6.54,0,0.09,N,2
25,71004,Mortgage,1,Debtconsolidation,E,2400,17.04,1,0.03,N,3
25,40000,Rent,9,Debtconsolidation,B,8000,12.42,0,0.2,N,2
31,30000,Rent,0,Venture,D,6600,16.49,1,0.22,Y,6
30,82000,Mortgage,5,Personal,A,5000,6.76,0,0.06,N,8
37,101644,Rent,13,Venture,B,14000,NULL,0,0.14,N,13
30,65000,Rent,15,Homeimprovement,B,25000,NULL,1,0.38,N,5
28,35000,Rent,5,Medical,D,10000,14.61,0,0.29,N,7
24,40000,Rent,1,Education,C,15000,12.87,1,0.38,Y,3
33,36000,Mortgage,10,Personal,A,5000,8.49,0,0.14,N,8
23,75000,Rent,3,Education,C,12000,14.27,0,0.16,Y,2
31,29004,Rent,4,Homeimprovement,B,6000,10.75,1,0.21,N,8
27,35000,Rent,1,Medical,B,8000,12.21,0,0.23,N,6
21,37000,Own,3,Education,C,7200,13.61,0,0.19,N,4
32,35100,Mortgage,3,Venture,D,10000,15.95,0,0.28,Y,5
26,158000,Rent,0,Homeimprovement,D,4000,14.84,1,0.03,N,3
23,65004,Mortgage,7,Personal,A,15000,7.88,0,0.23,N,3
23,99670,Mortgage,2,Personal,D,5500,14.74,0,0.06,N,4
23,29000,Rent,0,Debtconsolidation,A,1600,7.88,1,0.06,N,3
21,49000,Mortgage,4,Medical,B,2000,11.99,1,0.04,N,2
27,42000,Rent,0,Debtconsolidation,B,14000,9.88,1,0.33,N,5
32,120000,Mortgage,16,Venture,B,25000,10.99,0,0.21,N,6
26,46800,Mortgage,3,Debtconsolidation,B,12725,12.42,0,0.27,N,3
24,44000,Mortgage,NULL,Medical,A,4000,NULL,0,0.09,N,3
28,37000,Rent,2,Venture,B,4500,11.11,0,0.12,N,6
24,91000,Mortgage,0,Personal,A,1000,7.68,0,0.01,N,4
26,150000,Own,10,Venture,A,21000,NULL,0,0.14,N,4
22,56950,Rent,6,Medical,A,28000,NULL,1,0.49,N,2
30,39000,Rent,1,Medical,A,2300,8.59,0,0.06,N,8
25,55000,Rent,9,Debtconsolidation,A,3600,8.9,0,0.07,N,3
30,38000,Own,0,Homeimprovement,B,6000,11.58,0,0.16,N,8
24,18000,Rent,2,Education,C,4000,12.87,1,0.22,Y,4
22,NULL,Rent,3,Education,B,9600,7.88,0,0.12,,4
25,108000,Mortgage,0,Homeimprovement,B,21000,11.71,0,0.19,N,4
NULL,136000,Mortgage,0,Venture,C,9500,7.49,0,0.17,,3
24,43896,Rent,8,Homeimprovement,B,23975,NULL,1,0.55,N,2
22,60000,Rent,0,Personal,A,13200,8.49,0,0.22,N,3
23,62500,Mortgage,1,Medical,C,9600,13.22,0,0.15,Y,3
27,36000,Mortgage,5,Homeimprovement,B,5500,10.36,0,0.15,N,5
29,36538,Mortgage,2,Personal,A,2500,6.62,0,0.07,N,7
21,37260,Rent,1,Homeimprovement,D,7500,14.84,1,0.2,Y,2
29,40000,Rent,3,Medical,B,14150,12.69,1,0.35,N,7
23,46450,Mortgage,6,Education,A,10000,5.42,0,0.22,N,2
31,30792,Mortgage,15,Homeimprovement,A,5000,8.32,0,0.16,N,9
22,30000,Rent,6,Education,A,6000,7.51,0,0.2,N,4
46,47000,Mortgage,5,Personal,A,6000,7.14,0,0.13,N,15
22,55000,Own,4,Personal,A,2000,7.4,0,0.04,N,3
25,75000,Rent,2,Education,C,6500,13.57,0,0.09,Y,2
23,65000,Rent,0,Education,B,12500,11.48,0,0.19,N,4
32,59000,Rent,1,Personal,D,8000,14.96,1,0.14,Y,10
22,40000,Rent,1,Education,C,2400,12.73,0,0.06,Y,2
29,92000,Mortgage,8,Homeimprovement,A,12000,6.62,0,0.13,N,6
30,60000,Rent,0,Debtconsolidation,B,4750,9.99,0,0.08,N,7
25,109000,Mortgage,9,Debtconsolidation,A,14000,9.63,0,0.13,N,2
25,29000,Rent,2,Venture,C,2500,12.84,1,0.09,N,3
24,55000,Mortgage,2,Homeimprovement,A,8000,8,0,0.15,N,2
28,30000,Rent,NULL,Homeimprovement,B,1500,9.63,1,0.05,N,10
22,41604,Own,1,Personal,B,14400,NULL,0,0.35,N,4
25,38000,Rent,4,Medical,D,20000,14.59,1,0.53,N,4
39,37000,Rent,6,Personal,,12000,6.92,0,NULL,N,2
28,47515,Rent,5,Education,D,3200,15.7,0,0.07,Y,7
29,105000,Mortgage,13,Personal,C,5000,12.53,0,0.05,N,9
40,132000,Mortgage,7,Homeimprovement,A,3500,13.11,NULL,NULL,N,13
30,25000,Rent,NULL,Personal,B,3500,11.11,0,0.14,N,5
29,74000,Rent,0,Homeimprovement,C,16000,13.79,1,0.22,Y,8
23,29004,Rent,7,Debtconsolidation,D,1500,14.59,1,0.05,Y,2
21,49200,Rent,4,Education,C,6000,13.72,0,0.12,N,3
27,103000,Rent,2,Venture,A,5000,9.32,0,0.05,N,7
22,57000,Mortgage,5,Personal,B,7500,10.25,0,0.13,N,2
28,138000,Mortgage,11,Medical,A,5000,6.62,0,0.04,N,5
24,57000,Rent,0,Venture,A,6000,7.9,0,0.11,N,3
23,92000,Mortgage,7,Medical,C,18000,12.68,0,0.2,Y,2
34,48000,Mortgage,7,Venture,B,8400,11.71,0,0.17,N,8
37,39700,Mortgage,4,Homeimprovement,C,15000,13.23,0,0.38,Y,11
23,80000,Rent,2,Personal,A,9600,7.88,0,0.12,N,4
35,88000,Mortgage,18,Medical,B,9800,12.69,0,0.11,N,10
26,80000,Mortgage,5,Medical,A,5000,NULL,0,0.06,N,3
24,115000,Mortgage,3,Debtconsolidation,D,12000,15.05,1,0.1,N,4
28,24000,Rent,0,Debtconsolidation,C,10000,12.87,1,0.42,N,8
45,75000,Mortgage,7,Medical,C,10000,14.27,0,0.13,N,17
25,19200,Rent,0,Homeimprovement,B,5000,9.62,1,0.26,N,2
23,72000,Mortgage,7,Education,B,5000,NULL,0,0.07,N,3
23,55000,Mortgage,7,Debtconsolidation,A,4000,5.42,0,0.07,N,3
24,84996,Own,4,,D,12000,7.51,NULL,0.13,N,3
22,36000,Rent,5,Medical,C,10000,13.49,0,0.28,N,2
24,30000,Rent,8,Medical,B,8000,9.25,0,0.27,N,2
25,19200,Rent,3,Medical,B,5000,10.99,1,0.26,N,2
23,51000,Mortgage,5,Debtconsolidation,A,4000,6.03,0,0.08,N,2
24,100995,Mortgage,6,Debtconsolidation,A,16000,7.51,0,0.16,N,2
22,45000,Rent,NULL,Education,B,8150,17.27,1,NULL,Y,3
23,78000,Rent,3,Education,B,3200,10.99,1,0.04,N,3
26,97500,Rent,10,Venture,E,5000,18.39,0,0.05,N,4
24,73440,Mortgage,7,Education,A,7000,6.99,0,0.1,N,2
22,58380,Rent,2,Venture,C,5000,12.29,0,0.09,N,3
23,80000,Mortgage,5,Venture,A,2000,7.9,0,0.03,N,4
22,38400,Mortgage,NULL,Education,B,5000,11.49,0,0.13,N,2
32,52000,Rent,3,Education,C,4200,13.23,0,0.08,Y,10
30,45000,Rent,4,Venture,D,10000,13.36,0,0.22,N,9
30,20000,Rent,4,Personal,C,6800,12.84,1,0.34,N,6
22,43000,Mortgage,4,Personal,C,6600,14.27,0,0.15,Y,2
31,60000,Rent,NULL,Medical,,8000,6.17,0,0.27,N,2
24,28000,Rent,3,Venture,E,6400,14.75,0,0.23,N,2
34,85800,Own,11,Venture,A,5000,7.4,0,0.06,N,6
34,60000,Rent,0,Education,C,12000,12.22,0,0.2,Y,7
22,22800,Rent,4,Education,C,5000,13.85,0,0.22,Y,2
40,80000,Rent,0,Medical,A,6000,8.94,0,0.07,N,11
23,45000,Rent,3,Education,B,3500,10.59,0,0.08,N,4
27,NULL,Mortgage,0,Medical,F,1000,14.26,0,0.02,,2
28,22188,Rent,9,Education,A,11500,8.49,1,0.52,N,5
23,120000,Mortgage,7,Education,A,10000,7.51,0,0.08,N,3
39,94000,Rent,1,Education,B,3000,10.99,0,0.03,N,16
24,33600,Rent,0,,,13500,8.49,0,0.18,N,4
24,55000,Rent,6,Debtconsolidation,A,10000,8.94,0,0.18,N,3
24,52800,Rent,8,Personal,A,9000,7.49,0,0.17,N,4
23,40000,Rent,7,Education,C,10000,NULL,0,0.25,N,2
22,32004,Own,0,Education,A,6600,9.07,0,0.21,N,3
23,34174,Mortgage,8,Personal,C,9000,13.47,0,0.26,N,4
21,45176,Rent,1,Medical,B,12000,11.49,0,0.27,N,3
24,24000,Rent,0,Education,B,6500,11.36,0,0.27,N,2
24,133000,Mortgage,8,Homeimprovement,B,3000,11.99,0,0.02,N,4
29,62000,Mortgage,6,Venture,A,12000,7.51,0,0.19,N,5
25,30000,Rent,2,Venture,E,5200,17.19,1,0.17,Y,2
28,90000,Rent,12,Medical,C,12000,14.65,0,0.13,N,7
23,14898,Rent,NULL,Venture,C,6250,15.27,1,0.42,N,2
31,52000,Rent,4,Venture,,10000,NULL,0,0.12,,4
29,28800,Rent,1,Venture,A,1400,7.9,0,0.05,N,5
22,33996,Rent,1,Debtconsolidation,B,8000,10.51,1,0.24,N,3
NULL,35368,Rent,0,Debtconsolidation,C,NULL,14.61,0,0.14,Y,4
30,43000,Rent,3,Venture,A,15000,NULL,1,0.35,N,8
26,54200,Mortgage,3,Homeimprovement,A,7000,7.49,0,0.13,N,3
42,26568,Rent,6,Personal,B,2500,10.37,0,0.09,N,14
24,16800,Mortgage,NULL,Debtconsolidation,A,3900,NULL,1,0.23,N,3
24,125000,Rent,1,Homeimprovement,C,1400,NULL,0,0.01,Y,4
25,145000,Mortgage,9,Homeimprovement,A,8000,8.49,0,0.06,N,3
22,97000,Mortgage,4,Personal,A,5000,6.99,0,0.05,N,4
44,54400,Rent,3,Medical,C,5000,12.61,1,0.08,Y,14
24,80000,Mortgage,8,Personal,C,8000,11.99,NULL,0.32,,17
24,48661,Mortgage,7,Education,D,8000,17.58,0,0.16,N,2
24,55000,Mortgage,8,Education,B,9600,NULL,0,0.17,N,3
24,75000,Mortgage,NULL,Personal,A,7000,7.66,0,0.09,N,3
21,31544,Mortgage,NULL,Medical,A,2200,7.9,0,0.07,N,2
22,94500,Rent,2,Personal,B,20000,NULL,0,0.21,N,2
23,55000,Rent,5,Personal,A,3600,5.99,0,0.07,N,3
26,53000,Own,2,Homeimprovement,B,2500,9.91,0,0.05,N,2
29,36000,Rent,13,Medical,A,12000,7.49,1,0.33,N,10
26,43000,Rent,8,Medical,A,7000,7.29,0,0.16,N,4
24,176004,Mortgage,2,Debtconsolidation,B,3200,10,0,0.02,N,4
27,44000,Rent,6,Venture,A,4800,7.51,0,0.11,N,10
29,72500,,2,Medical,C,8000,NULL,NULL,0.27,N,3
23,72150,Rent,3,Venture,B,14000,10.75,0,0.19,N,3
25,40000,Own,0,Medical,A,11000,8.49,0,0.28,N,2
28,31000,Own,0,Personal,A,1000,7.4,0,0.03,N,7
24,35200,Rent,1,Medical,D,4000,16,1,0.11,Y,3
NULL,59600,Mortgage,5,Education,E,3000,8.49,0,0.07,,4
25,80000,Own,6,Education,B,25000,11.48,0,0.31,N,4
24,81996,Mortgage,4,Education,A,14000,7.88,0,0.17,N,3
31,636000,Rent,2,Debtconsolidation,B,17500,11.48,0,0.03,N,10
26,20000,Mortgage,5,Medical,A,4800,5.99,0,0.24,N,3
30,63830,Mortgage,2,Homeimprovement,E,15000,17.99,0,0.23,N,5
23,41000,Rent,7,Personal,A,4700,7.9,0,0.11,N,2
34,24000,Own,4,Venture,C,2400,13.98,0,0.1,Y,6
25,61000,Rent,4,Venture,A,9500,7.51,0,0.16,N,2
25,52000,Rent,2,Venture,C,18000,12.98,1,0.35,N,4
48,32500,Rent,0,Venture,D,2000,17.27,1,0.06,N,16
34,45000,Rent,17,Venture,A,12000,6.03,0,0.27,N,9
27,39480,Mortgage,2,Education,C,7200,13.79,0,0.18,N,8
27,72000,Mortgage,9,Personal,D,22000,17.58,0,0.31,Y,6
69,37000,Rent,6,Medical,D,10750,14.59,0,0.29,Y,27
30,120000,Mortgage,3,Education,B,8000,10.37,0,0.07,N,9
31,20000,Rent,7,Debtconsolidation,C,NULL,9.99,0,0.21,N,4
29,89520,Own,13,Medical,C,8000,13.23,0,0.09,N,10
26,92500,Rent,3,Debtconsolidation,B,12000,11.71,0,0.13,N,3
25,30900,Rent,1,Venture,D,4000,12.61,1,0.13,N,3
26,88000,Rent,10,Venture,B,10000,12.69,0,0.11,N,2
22,70000,Mortgage,0,Education,D,9600,15.37,0,0.14,N,2
31,100000,Mortgage,2,Medical,A,5000,5.42,0,0.05,N,8
24,62000,Mortgage,8,Debtconsolidation,A,10000,7.49,0,0.16,N,3
33,44004,Mortgage,4,Education,A,9275,7.29,0,0.21,N,7
43,80000,Mortgage,20,Debtconsolidation,A,10000,6.99,0,0.13,N,15
28,174000,Mortgage,2,Personal,D,12000,NULL,0,0.07,N,10
25,36400,Rent,2,Personal,B,18200,9.91,1,0.5,N,4
24,58000,Mortgage,8,Debtconsolidation,A,15700,7.9,0,0.27,N,3
25,60000,Rent,2,Homeimprovement,C,10000,12.09,0,0.17,N,2
22,48000,Mortgage,3,Venture,D,6500,15.99,1,0.14,Y,2
31,64800,Rent,3,Venture,C,3000,13.98,0,0.05,N,8
34,39996,Rent,1,Personal,A,5000,7.51,0,0.13,N,6
26,30000,Rent,2,Education,B,2000,11.71,1,0.07,N,2
22,30000,Rent,2,Education,C,12000,13.72,1,0.4,N,2
22,19200,Mortgage,3,Education,D,5000,15.33,1,0.26,Y,2
36,108000,Mortgage,1,Medical,A,7000,7.74,0,0.06,N,14
26,65000,Rent,1,Personal,A,10000,7.66,0,0.15,N,3
26,45000,Mortgage,5,Personal,A,14650,7.49,0,0.33,N,2
26,52000,Rent,2,Education,B,4800,9.99,0,0.09,N,2
23,40000,Rent,1,Venture,B,4600,10.59,0,0.12,N,3
32,86000,Mortgage,4,Medical,B,10800,12.42,0,0.13,N,7
27,115000,Mortgage,1,Debtconsolidation,A,5000,8.49,0,0.04,N,6
26,65000,Mortgage,6,Venture,E,22000,17.19,0,0.34,N,2
34,90000,Mortgage,7,Homeimprovement,A,7000,5.79,0,0.08,N,8
22,22000,Rent,0,Venture,A,2000,7.29,0,0.09,N,3
26,36000,Rent,2,Personal,D,4000,14.54,1,0.11,N,2
23,65000,Own,7,Medical,C,10000,13.98,0,0.15,N,4
22,87000,Rent,4,Education,B,10000,11.26,0,0.11,N,3
35,104000,Rent,0,Debtconsolidation,B,3000,11.58,0,0.03,N,6
23,85000,Mortgage,6,Education,B,10000,10.99,0,0.12,N,2
30,33600,Rent,5,Venture,A,6000,6.91,0,0.18,N,7
26,95000,Mortgage,9,Venture,D,17000,15.65,0,0.18,N,2
23,45000,Mortgage,4,Venture,B,4725,11.99,0,0.1,N,2
30,57996,Rent,2,Debtconsolidation,C,8400,12.98,0,0.14,Y,8
30,67692,Mortgage,NULL,Personal,C,23200,15.96,0,0.34,Y,7
22,33600,Rent,6,Personal,D,9000,NULL,1,0.27,N,4
27,34800,Rent,2,Venture,D,4000,14.54,1,0.11,Y,7
46,40452,Own,4,Education,B,4000,11.71,0,0.1,N,17
29,67171,Rent,13,Medical,A,1600,8.9,0,0.02,N,7
34,26496,Own,7,Medical,B,4400,10.59,0,0.17,N,8
24,95000,Rent,8,Personal,D,17200,17.58,0,0.18,N,3
26,40000,Rent,11,Education,B,5000,9.91,0,0.13,N,3
26,75000,Mortgage,8,Debtconsolidation,C,7200,15.23,0,0.1,N,4
25,12732,Rent,NULL,Homeimprovement,C,1550,15.27,1,0.12,N,2
27,117996,Mortgage,4,Debtconsolidation,A,16000,7.9,0,0.14,N,10
42,300000,Rent,26,Medical,A,16000,9.63,0,0.05,N,15
33,62000,Rent,4,Venture,B,8000,11.48,0,0.13,N,7
53,95000,,24,Personal,A,10000,7.49,NULL,0.13,N,4
23,29000,Rent,5,Education,A,6000,7.88,1,0.21,N,3
26,33800,Rent,4,Education,C,13000,13.57,1,0.38,N,4
32,59004,Rent,0,Medical,D,8000,16.49,1,0.14,Y,8
28,51043,Mortgage,12,Venture,C,2100,12.29,1,0.04,N,5
25,105000,Mortgage,2,Debtconsolidation,B,9600,11.71,0,0.09,N,3
27,160000,Rent,3,Education,E,10000,16.32,0,0.06,Y,9
24,36000,Rent,1,Debtconsolidation,A,3600,7.29,0,0.1,N,2
NULL,140000,,14,Medical,B,4100,10.59,0,0.07,N,3
32,45000,Rent,9,Medical,A,12000,7.88,0,0.27,N,6
23,39000,Rent,7,Medical,D,15000,15.28,1,0.38,N,3
35,48000,Rent,6,Medical,A,17000,7.88,1,0.35,N,6
